customer_id,gender,married,dependents,senior_citizen,tenure,phone_service,internet_service,paperless_billing,contract_type,payment_method,monthly_charges,total_charges,churn
1958-RNRKS,Male,Yes,No,No,30,Yes,DSL,No,Monthly,eCheck,49.9,1441.95,No
1960-UOTYM,Male,Yes,Yes,No,52,Yes,DSL,No,Biannually,eCheck,79.2,4016.3,No
1960-UYCNN,Male,No,No,No,10,Yes,Fiber,Yes,Monthly,eCheck,95.25,1021.55,No
1963-SVUCV,Male,No,No,No,1,Yes,DSL,No,Monthly,eCheck,45.3,45.3,Yes
1963-VAUKV,Female,No,No,No,1,Yes,No,No,Monthly,Check,20.4,20.4,Yes
1964-SVLEA,Male,No,No,No,20,Yes,No,Yes,Annually,Check,19.7,415.9,No
1965-AKTSX,Female,No,No,Yes,14,Yes,Fiber,Yes,Monthly,eCheck,78.95,1101.85,Yes
1965-DDBWU,Male,No,No,No,16,Yes,Fiber,Yes,Monthly,Credit (auto),89.05,1448.6,Yes
1970-KKFWL,Female,No,No,No,35,Yes,No,No,Biannually,Wire (auto),23.3,797.1,No
1971-DTCZB,Female,Yes,No,No,72,Yes,DSL,Yes,Biannually,Wire (auto),90.95,6468.6,No
1972-XMUWV,Female,Yes,No,No,65,Yes,DSL,Yes,Biannually,Credit (auto),59.8,3808.2,No
1976-AZZPJ,Male,Yes,No,No,7,No,DSL,No,Monthly,Check,34.2,256.6,No
1976-CFOCS,Female,Yes,No,Yes,1,Yes,DSL,No,Monthly,eCheck,46,46,Yes
1977-STDKI,Female,No,No,Yes,1,Yes,Fiber,Yes,Monthly,eCheck,73,73,Yes
1980-KXVPM,Female,No,No,Yes,3,Yes,Fiber,Yes,Monthly,Credit (auto),75.05,256.25,Yes
1981-INRFU,Female,No,No,No,2,Yes,Fiber,Yes,Monthly,eCheck,79.75,164.5,Yes
1982-FEBTD,Female,Yes,Yes,No,23,Yes,No,Yes,Biannually,Credit (auto),25.6,514.75,No
1984-FCOWB,Female,Yes,No,No,70,Yes,Fiber,Yes,Annually,eCheck,109.5,7674.55,Yes
1984-GPTEH,Female,No,No,No,29,Yes,No,No,Monthly,eCheck,25.15,702,No
1985-MBRYP,Female,No,No,No,43,Yes,No,Yes,Biannually,Wire (auto),19.65,779.25,No
1986-PHGZF,Male,No,No,Yes,18,Yes,DSL,Yes,Monthly,Credit (auto),58.4,964.9,No
1987-AUELQ,Female,Yes,No,No,71,Yes,No,No,Biannually,Credit (auto),25.05,1873.7,No
1989-PRJHP,Male,Yes,No,Yes,27,Yes,Fiber,Yes,Monthly,eCheck,75.5,1893.95,Yes
1991-VOPLL,Female,No,No,No,9,Yes,No,No,Monthly,Check,19.05,157.65,No
1996-DBMUS,Female,Yes,No,Yes,48,Yes,Fiber,Yes,Monthly,Wire (auto),70.65,3545.05,No
1998-VHJHK,Female,No,No,No,27,Yes,No,No,Annually,Check,19.15,501.35,No
2000-DHJUY,Female,Yes,No,Yes,70,Yes,DSL,Yes,Biannually,Wire (auto),92.2,6474.45,No
2000-MPKCA,Female,No,No,No,58,Yes,Fiber,Yes,Annually,eCheck,107.75,6332.75,No
2001-EWBQU,Female,No,No,No,60,Yes,Fiber,No,Biannually,eCheck,104.7,6333.8,No
2001-MCUUW,Male,No,No,No,46,Yes,Fiber,No,Biannually,eCheck,108.65,4903.2,No
2002-MZHWP,Female,No,No,No,1,Yes,No,No,Monthly,Check,20.5,20.5,Yes
2003-CKLOR,Male,No,No,No,66,Yes,Fiber,No,Monthly,eCheck,99.5,6710.5,Yes
2004-OCQXK,Female,No,No,No,1,Yes,Fiber,Yes,Monthly,eCheck,81.95,81.95,Yes
2005-DWQZJ,Female,Yes,Yes,No,8,Yes,No,No,Biannually,Check,19.05,201.7,No
2007-QVGAW,Female,Yes,Yes,No,68,Yes,No,Yes,Biannually,Wire (auto),19.35,1292.65,No
2011-TRQYE,Male,No,No,No,18,No,DSL,Yes,Monthly,Credit (auto),33.5,600,Yes
2012-NWRPA,Female,Yes,No,Yes,11,Yes,Fiber,Yes,Monthly,eCheck,99.55,1131.2,Yes
2013-SGDXK,Female,No,No,No,1,Yes,Fiber,No,Monthly,eCheck,84.3,84.3,Yes
2014-MKGMH,Female,No,No,No,46,Yes,Fiber,Yes,Annually,eCheck,101.1,4674.4,No
2017-CCBLH,Female,No,No,No,8,Yes,No,No,Biannually,Check,20,141.6,No
2018-PZKMU,Male,Yes,Yes,No,9,Yes,Fiber,No,Monthly,eCheck,103.1,970.45,No
2018-QKYGT,Male,Yes,Yes,No,1,Yes,Fiber,Yes,Monthly,eCheck,81.05,81.05,No
2019-HDCZY,Male,Yes,No,No,63,Yes,Fiber,No,Biannually,eCheck,102.6,6296.75,No
2023-VQFDL,Male,No,No,No,18,Yes,No,No,Monthly,eCheck,19,348.8,No
2024-BASKD,Female,No,No,No,1,Yes,Fiber,Yes,Monthly,Check,74.6,74.6,Yes
2025-JKFWI,Male,No,No,No,13,Yes,Fiber,Yes,Monthly,Check,99,1301.7,Yes
2026-TGDHM,Female,No,No,No,7,Yes,Fiber,Yes,Monthly,eCheck,79.3,523.15,Yes
2027-CWDNU,Male,Yes,Yes,No,18,Yes,Fiber,Yes,Monthly,eCheck,85.6,1601.5,No
2027-DNKIV,Male,Yes,Yes,No,37,Yes,DSL,Yes,Annually,Check,58.75,2203.1,No
2027-FECZV,Male,No,No,No,12,Yes,Fiber,Yes,Monthly,eCheck,106.7,1253.9,Yes
2027-OAQQC,Female,No,No,No,43,No,DSL,Yes,Monthly,Wire (auto),49.05,2076.2,Yes
2027-WKXMW,Female,Yes,No,No,63,Yes,Fiber,Yes,Monthly,eCheck,108.75,6871.7,No
2030-BTZRO,Male,Yes,Yes,No,6,Yes,No,Yes,Biannually,Credit (auto),20.4,107.6,No
2034-CGRHZ,Male,No,No,Yes,24,Yes,Fiber,Yes,Monthly,Credit (auto),102.95,2496.7,Yes
2034-GDRCN,Female,No,No,No,2,Yes,Fiber,Yes,Monthly,eCheck,90.4,168.2,Yes
2037-SGXHH,Male,Yes,Yes,No,38,Yes,Fiber,Yes,Monthly,eCheck,94.65,3624.3,Yes
2037-XJFUP,Male,Yes,No,No,33,Yes,Fiber,Yes,Annually,eCheck,95.8,3036.75,Yes
2038-LLMLM,Female,No,No,No,48,Yes,Fiber,Yes,Monthly,eCheck,103.85,4946.05,No
2038-OEQZH,Male,No,No,No,4,Yes,Fiber,No,Monthly,eCheck,86.05,308.1,No
2038-YSEZE,Female,No,No,No,29,Yes,DSL,No,Monthly,Check,67.45,1801.1,No
2039-JONDJ,Male,No,No,No,27,Yes,DSL,No,Annually,Wire (auto),55.45,1477.65,No
2040-LDIWQ,Male,Yes,Yes,No,65,Yes,DSL,Yes,Biannually,Wire (auto),84.2,5324.5,No
2040-OBMLJ,Male,No,No,No,31,Yes,Fiber,No,Annually,Credit (auto),81.7,2548.65,No
2040-VZIKE,Female,Yes,No,No,49,Yes,Fiber,Yes,Monthly,Check,100.85,4847.35,No
2040-XBAVJ,Male,Yes,Yes,No,72,Yes,Fiber,No,Biannually,Wire (auto),114.45,8100.55,No
2041-JIJCI,Female,No,No,No,5,Yes,DSL,Yes,Monthly,eCheck,64,370.25,No
2043-WVTQJ,Male,Yes,No,No,1,Yes,DSL,No,Monthly,Check,55.7,55.7,No
2045-BMBTJ,Female,No,No,Yes,33,No,DSL,Yes,Monthly,Wire (auto),59.45,1884.65,No
2049-BAFNW,Female,No,No,No,1,No,DSL,No,Monthly,Check,35.9,35.9,No
2050-ONYDQ,Female,Yes,Yes,No,65,Yes,No,No,Biannually,Credit (auto),26,1654.85,No
2054-PJOCK,Female,No,No,No,60,Yes,DSL,No,Annually,Credit (auto),80.55,4847.05,No
2055-BFOCC,Male,Yes,No,Yes,63,Yes,DSL,Yes,Annually,Wire (auto),84,5329.55,No
2055-PDADH,Female,No,No,Yes,3,Yes,Fiber,Yes,Monthly,eCheck,70.4,204.7,Yes
2055-SIFSS,Female,Yes,No,Yes,55,Yes,DSL,No,Monthly,Wire (auto),51.65,2838.55,No
2056-EVGZL,Male,Yes,Yes,No,68,Yes,Fiber,No,Annually,Credit (auto),105.75,7322.5,No
2057-BOYKM,Female,Yes,No,Yes,72,Yes,Fiber,Yes,Biannually,Wire (auto),96.6,6827.5,No
2057-ZBLPD,Female,Yes,No,No,21,Yes,Fiber,Yes,Monthly,eCheck,86.5,1808.7,Yes
2058-DCJBE,Male,No,No,No,5,Yes,Fiber,Yes,Monthly,eCheck,69.75,324.6,Yes
2061-VVFST,Female,Yes,No,No,37,Yes,No,No,Monthly,Wire (auto),19.5,805.2,No
2065-MMKGR,Female,No,No,No,29,Yes,DSL,Yes,Annually,Credit (auto),71,2080.1,No
2067-QYTCF,Female,Yes,No,No,64,Yes,Fiber,Yes,Monthly,eCheck,111.15,6953.4,No
2068-WWXQZ,Male,No,No,No,46,Yes,No,No,Biannually,Wire (auto),20.05,902,No
2070-FNEXE,Female,No,No,Yes,7,Yes,Fiber,No,Monthly,Wire (auto),76.45,503.6,Yes
2070-XYMFH,Female,No,No,Yes,23,Yes,Fiber,Yes,Monthly,Check,79.35,1835.3,No
2072-ZVJJX,Male,Yes,No,No,68,Yes,No,No,Biannually,Wire (auto),25.25,1728.2,No
2073-QBVBI,Female,Yes,No,No,41,No,DSL,No,Annually,Check,35.45,1391.65,No
2074-GKOWZ,Male,Yes,Yes,No,2,Yes,Fiber,Yes,Monthly,Wire (auto),89.55,185.55,Yes
2074-GUHPQ,Female,No,Yes,No,17,Yes,Fiber,Yes,Monthly,Credit (auto),92.7,1556.85,No
2075-PUEPR,Male,Yes,Yes,No,55,Yes,No,No,Biannually,Wire (auto),19.35,1153.25,No
2075-RMJIK,Female,Yes,Yes,No,5,Yes,DSL,Yes,Monthly,Check,49.4,232.55,No
2077-DDHJK,Female,Yes,No,No,68,Yes,DSL,No,Biannually,Credit (auto),70.9,4911.35,No
2077-MPJQO,Male,Yes,No,Yes,7,Yes,Fiber,Yes,Monthly,eCheck,75.4,533.05,No
2079-FBMZK,Female,No,No,No,6,Yes,Fiber,Yes,Monthly,Check,69.25,418.4,Yes
2080-CAZNM,Female,No,No,Yes,41,Yes,Fiber,Yes,Monthly,eCheck,104.4,4133.95,No
2080-GKCWQ,Male,No,No,No,2,Yes,Fiber,No,Monthly,eCheck,74.95,151.75,No
2080-SRCDE,Female,No,Yes,No,1,Yes,No,No,Monthly,Check,25.4,25.4,No
2081-KJSQF,Male,No,No,No,1,Yes,No,Yes,Monthly,Check,20.25,20.25,No
2081-VEYEH,Male,No,No,No,3,Yes,Fiber,Yes,Monthly,eCheck,107.95,318.6,No
2082-CEFLT,Male,No,No,No,1,Yes,DSL,Yes,Monthly,eCheck,45.6,45.6,Yes
2082-OJVTK,Male,Yes,Yes,No,29,Yes,Fiber,Yes,Monthly,eCheck,89.2,2698.35,Yes
2085-BOJKI,Male,Yes,No,No,17,Yes,Fiber,Yes,Annually,Wire (auto),96.65,1588.25,No
2085-JVGAD,Male,Yes,No,No,37,Yes,No,No,Monthly,Wire (auto),20.35,697.65,No
2087-QAREY,Female,Yes,No,No,22,Yes,DSL,Yes,Monthly,Check,54.7,1178.75,No
2088-IEBAU,Female,No,No,No,68,Yes,DSL,Yes,Biannually,eCheck,88.15,6148.45,No
2091-GPPIQ,Female,Yes,Yes,No,72,Yes,DSL,Yes,Biannually,eCheck,78.95,5730.15,No
2091-MJTFX,Female,Yes,Yes,No,30,No,DSL,No,Monthly,Credit (auto),51.2,1561.5,Yes
2091-RFFBA,Female,No,No,Yes,31,Yes,Fiber,Yes,Monthly,eCheck,73.9,2217.15,Yes
2096-XOTMO,Female,Yes,Yes,No,16,Yes,No,No,Monthly,Check,19.35,275.9,No
2097-YVPKN,Male,No,No,No,65,Yes,No,No,Biannually,Check,25.75,1654.75,No
2100-BDNSN,Female,Yes,No,No,5,Yes,DSL,No,Monthly,Wire (auto),67.95,350.3,Yes
2101-RANCD,Female,No,No,No,55,Yes,Fiber,Yes,Monthly,eCheck,73.1,4144.9,No
2103-ZRXFN,Male,No,No,No,1,Yes,DSL,No,Monthly,Check,50.75,50.75,No
2105-PHWON,Female,Yes,No,No,33,Yes,Fiber,Yes,Monthly,Credit (auto),95,3008.15,No
2107-FBPTK,Female,No,No,Yes,30,Yes,Fiber,Yes,Monthly,eCheck,104.1,3121.1,No
2108-GLPQB,Male,Yes,No,No,25,Yes,DSL,No,Monthly,Credit (auto),55.55,1405.3,No
2108-XWMPY,Male,No,No,No,3,No,DSL,Yes,Monthly,Check,35.45,106.85,Yes
2108-YKQTY,Female,No,No,No,4,Yes,DSL,No,Monthly,Credit (auto),50.7,151.3,Yes
2111-DWYHN,Male,No,No,No,1,Yes,No,No,Monthly,Check,21.1,21.1,No
2114-MGINA,Female,No,No,No,14,Yes,Fiber,Yes,Monthly,Check,89.8,1129.1,Yes
2115-BFTIW,Male,No,No,No,25,Yes,Fiber,No,Monthly,Check,70.95,1767.35,Yes
2120-SMPEX,Male,No,No,No,25,Yes,No,Yes,Monthly,Check,20.15,536.35,No
2121-JAFOM,Female,Yes,No,No,72,Yes,Fiber,Yes,Biannually,Credit (auto),115.55,8312.4,No
2122-SZZZD,Male,No,No,No,44,Yes,No,No,Annually,Credit (auto),19.5,835.5,No
2122-YWVYA,Female,No,No,No,18,Yes,Fiber,Yes,Monthly,eCheck,75.4,1380.4,No
2123-AGEEN,Female,No,No,Yes,7,Yes,Fiber,Yes,Monthly,eCheck,84.35,609.65,No
2123-VSCOT,Female,Yes,Yes,No,59,Yes,DSL,Yes,Biannually,Wire (auto),72.1,4194.85,No
2126-GSEGL,Female,Yes,No,No,70,Yes,DSL,Yes,Biannually,Wire (auto),84.8,5917.55,No
2129-ALKBS,Female,Yes,Yes,No,40,Yes,No,Yes,Monthly,eCheck,26.2,1077.5,No
2133-TSRRM,Female,No,Yes,No,34,Yes,Fiber,Yes,Monthly,Wire (auto),105.35,3688.6,No
2135-DQWAQ,Female,No,No,No,5,Yes,Fiber,Yes,Monthly,Check,85.3,420.45,No
2135-RXIHG,Male,No,No,No,1,Yes,DSL,Yes,Monthly,eCheck,45.65,45.65,Yes
2137-DQMEV,Male,Yes,Yes,No,68,No,DSL,No,Annually,Check,44.8,2983.65,No
2138-VFAPZ,Female,Yes,Yes,No,14,Yes,No,Yes,Biannually,Check,19.7,263.65,No
2139-FQHLM,Male,No,No,No,19,Yes,Fiber,No,Monthly,Check,89.95,1682.4,No
2141-RRYGO,Female,No,No,No,4,Yes,DSL,Yes,Monthly,Wire (auto),68.65,261.25,Yes
2143-LJULT,Female,Yes,No,No,67,Yes,No,Yes,Biannually,Credit (auto),25.25,1733.15,No
2144-BFDSO,Female,Yes,No,Yes,50,Yes,Fiber,No,Monthly,Wire (auto),108.75,5431.9,No
2144-ESWKO,Male,No,No,No,43,No,DSL,Yes,Annually,Credit (auto),35.2,1463.7,No
2146-EGVDT,Male,Yes,Yes,No,59,Yes,No,No,Biannually,Credit (auto),19.3,1192.7,No
2150-OEGBV,Male,No,No,No,27,Yes,No,No,Annually,Wire (auto),20.1,562.6,No
2150-UWTFY,Female,Yes,Yes,No,22,Yes,DSL,No,Monthly,Check,61.15,1422.05,Yes
2150-WLKUW,Female,Yes,No,No,40,Yes,DSL,No,Annually,Wire (auto),63.9,2635,No
2153-MREFK,Female,Yes,No,No,37,Yes,Fiber,Yes,Annually,eCheck,99.2,3754.6,Yes
2154-KVJFF,Female,No,No,No,15,Yes,Fiber,Yes,Monthly,eCheck,79.75,1111.85,Yes
2155-AMQRX,Female,No,No,No,28,Yes,DSL,Yes,Monthly,Credit (auto),54.9,1505.15,No
2157-MXBJS,Male,Yes,No,No,13,Yes,DSL,Yes,Annually,Check,75.3,989.45,Yes
2159-TURXX,Male,No,No,No,5,Yes,No,No,Monthly,Credit (auto),20.05,95.55,No
2160-GPFXD,Male,Yes,Yes,No,54,Yes,DSL,Yes,Biannually,Credit (auto),65.65,3566.7,No
2162-FRZAA,Male,Yes,Yes,No,63,No,DSL,No,Biannually,Wire (auto),39.35,2395.05,No
2164-SOQXL,Female,Yes,Yes,No,20,Yes,No,No,Monthly,Check,20.05,406.05,No
2165-VOEGB,Female,No,Yes,No,46,Yes,Fiber,Yes,Annually,Wire (auto),105.2,4822.85,Yes
2167-FQSTQ,Female,Yes,No,No,72,Yes,DSL,Yes,Biannually,eCheck,92.4,6786.1,No
2169-RRLFW,Female,Yes,No,No,71,Yes,No,No,Biannually,Credit (auto),25.6,1888.25,No
2171-UDMFD,Male,Yes,Yes,No,32,Yes,No,Yes,Monthly,Credit (auto),19.45,674.55,No
2172-EJXVF,Female,No,No,Yes,71,Yes,Fiber,Yes,Annually,eCheck,105.9,7521.95,No
2176-LVPNX,Female,No,No,Yes,71,Yes,DSL,No,Biannually,Check,89.85,6293.45,No
2176-OSJUV,Male,Yes,No,No,71,Yes,DSL,No,Biannually,Wire (auto),65.15,4681.75,No
2178-PMGCJ,Male,No,No,No,22,Yes,Fiber,Yes,Monthly,Check,69.7,1490.4,No
2180-DXNEG,Female,No,No,No,12,Yes,Fiber,Yes,Monthly,eCheck,96,1062.1,Yes
2181-TIDSV,Male,Yes,Yes,No,68,Yes,No,Yes,Biannually,Wire (auto),19.95,1303.25,No
2181-UAESM,Male,No,No,No,2,Yes,DSL,No,Monthly,eCheck,53.45,119.5,No
2186-QZEYA,Female,No,No,Yes,29,Yes,DSL,Yes,Monthly,Wire (auto),58.55,1718.95,No
2187-LZGPL,Female,No,No,No,7,No,DSL,Yes,Monthly,Credit (auto),40.1,293.3,Yes
2187-PKZAY,Male,No,No,No,12,Yes,Fiber,Yes,Monthly,Wire (auto),79.95,1043.4,No
2188-SXWVT,Female,No,No,No,34,Yes,DSL,No,Annually,Check,55,1885.15,No
2189-UXTKY,Female,Yes,No,No,22,Yes,DSL,Yes,Monthly,eCheck,79.2,1742.75,Yes
2189-WWOEW,Female,No,Yes,No,15,Yes,Fiber,Yes,Monthly,Wire (auto),85.9,1269.55,Yes
2190-BCXEC,Female,Yes,No,No,40,Yes,Fiber,Yes,Monthly,Credit (auto),78.85,3126.85,No
2190-PHBHR,Female,Yes,No,No,72,Yes,Fiber,Yes,Biannually,Credit (auto),94.45,6921.7,No
2192-CKRLV,Female,Yes,No,No,72,No,DSL,Yes,Biannually,eCheck,49.2,3580.95,No
2192-OZITF,Female,No,No,No,45,Yes,DSL,No,Biannually,Check,73.55,3349.1,No
2193-SFWQW,Male,Yes,Yes,No,72,Yes,Fiber,No,Biannually,Wire (auto),111.95,8033.1,No
2194-IIQOF,Female,Yes,No,No,71,Yes,DSL,No,Biannually,Credit (auto),89.3,6388.65,No
2195-VVRJF,Male,Yes,No,Yes,18,Yes,DSL,Yes,Monthly,Credit (auto),59.1,1011.05,No
2195-ZRVAX,Female,Yes,No,No,47,Yes,Fiber,Yes,Monthly,eCheck,85.3,4045.65,Yes
2197-OMWGI,Female,Yes,Yes,Yes,68,No,DSL,Yes,Biannually,eCheck,53,3656.25,No
2200-DSAAL,Female,No,No,No,68,Yes,DSL,Yes,Biannually,eCheck,80.65,5330.2,No
2202-CUYXZ,Male,No,No,No,1,Yes,Fiber,Yes,Monthly,eCheck,84.85,84.85,Yes
2202-OUTMO,Female,Yes,No,No,34,Yes,DSL,Yes,Monthly,Wire (auto),60.85,2003.6,No
2203-GHNWN,Female,Yes,No,No,24,Yes,Fiber,Yes,Monthly,Check,79.65,1928.7,No
2205-LPVGL,Male,Yes,Yes,Yes,58,Yes,Fiber,Yes,Annually,Wire (auto),89.85,5125.75,No
2205-YMZZJ,Male,No,No,Yes,7,Yes,Fiber,Yes,Monthly,eCheck,84.8,546.95,Yes
2207-NHRJK,Male,No,No,No,1,Yes,DSL,No,Monthly,eCheck,50.8,50.8,Yes
2207-OBZNX,Male,No,No,No,7,Yes,DSL,Yes,Monthly,Check,51,354.05,Yes
2207-QPJED,Female,Yes,No,Yes,37,Yes,Fiber,No,Monthly,eCheck,90,3371.75,No
2207-RYYRL,Male,Yes,Yes,No,52,Yes,No,No,Biannually,Check,24.55,1331.05,No
2208-MPXIO,Female,Yes,Yes,No,45,Yes,No,Yes,Biannually,Wire (auto),20,886.4,No
2208-NKVVH,Male,Yes,Yes,No,43,Yes,No,No,Biannually,Check,24.25,1077.95,No
2208-NQBCT,Female,Yes,Yes,No,26,Yes,Fiber,No,Monthly,eCheck,81.95,2070.05,No
2208-UGTGR,Male,No,No,No,56,Yes,Fiber,No,Monthly,eCheck,98.6,5581.05,No
2209-XADXF,Female,No,No,No,1,No,DSL,No,Monthly,Wire (auto),25.25,25.25,No
2211-RMNHO,Female,Yes,Yes,No,68,Yes,DSL,No,Biannually,Wire (auto),85.3,5560,No
2212-LYASK,Male,Yes,Yes,No,27,No,DSL,Yes,Annually,Credit (auto),45.85,1246.4,No
2215-ZAFGX,Male,No,No,No,9,Yes,Fiber,Yes,Monthly,eCheck,85.5,791.7,No
2219-MVUSO,Male,No,No,No,8,Yes,DSL,Yes,Monthly,Check,45.15,438.4,Yes
2220-IAHLS,Female,No,No,No,1,Yes,No,No,Monthly,Credit (auto),19.4,19.4,No
2223-GDSHL,Male,Yes,Yes,No,71,Yes,Fiber,Yes,Biannually,Wire (auto),116.05,8297.5,No
2223-KAGMX,Female,No,No,No,15,Yes,No,No,Monthly,Wire (auto),19.4,289.3,Yes
2225-ZRGSG,Female,Yes,Yes,No,70,Yes,Fiber,No,Biannually,Wire (auto),93.9,6579.05,Yes
2226-ICFDO,Female,Yes,Yes,No,72,Yes,DSL,Yes,Biannually,Credit (auto),85.9,6110.75,No
2227-JRSJX,Female,No,No,No,21,Yes,Fiber,Yes,Monthly,Wire (auto),99.15,1956.4,No
2228-BZDEE,Female,No,No,No,54,Yes,No,No,Biannually,Check,20.1,1079.45,No
2229-DPMBI,Female,Yes,Yes,No,8,Yes,No,No,Biannually,Check,19.5,162.15,No
2229-VWQJH,Female,No,No,No,24,Yes,DSL,Yes,Monthly,Credit (auto),49.3,1233.25,No
2230-XTUWL,Female,Yes,Yes,No,48,Yes,No,No,Biannually,Check,19.55,883.35,No
2232-DMLXU,Female,Yes,No,No,1,Yes,DSL,No,Monthly,Check,55.2,55.2,Yes
2233-FAGXV,Female,Yes,Yes,No,5,Yes,No,Yes,Monthly,Check,24.3,132.25,No
2233-TXSIU,Male,Yes,Yes,No,17,No,DSL,No,Annually,Credit (auto),44.45,792.15,No
2234-EOFPT,Male,Yes,No,No,72,Yes,DSL,Yes,Biannually,Wire (auto),79.35,5753.25,No
2234-XADUH,Female,Yes,Yes,No,72,Yes,Fiber,Yes,Annually,Credit (auto),103.2,7362.9,No
2235-DWLJU,Female,No,No,Yes,6,No,DSL,Yes,Monthly,eCheck,44.4,263.05,No
2235-EZAIK,Female,Yes,No,No,72,Yes,DSL,No,Biannually,Credit (auto),79.2,5401.9,No
2235-ZGKPT,Female,Yes,Yes,No,4,Yes,DSL,No,Monthly,Check,50.85,239.55,Yes
2236-HILPA,Male,Yes,Yes,No,62,Yes,No,No,Biannually,Credit (auto),20.65,1218.45,No
2237-ZFSMY,Female,No,No,No,39,Yes,Fiber,Yes,Annually,eCheck,95.55,3692.85,Yes
2239-CFOUJ,Male,Yes,Yes,No,1,Yes,No,No,Annually,Check,20.4,20.4,No
2239-CGBUZ,Female,Yes,No,No,51,Yes,DSL,Yes,Annually,Wire (auto),60.5,3145.15,No
2239-JALAW,Male,No,No,No,58,Yes,Fiber,Yes,Annually,Wire (auto),103.25,6017.65,Yes
2240-HSJQD,Male,No,Yes,No,38,Yes,Fiber,Yes,Monthly,Check,81.85,3141.7,No
2242-MFOTG,Male,No,No,No,33,Yes,Fiber,No,Annually,Wire (auto),80.1,2603.3,No
2243-FNMMI,Male,No,No,No,20,Yes,No,No,Monthly,Check,19.4,415.4,No
2245-ADZFJ,Female,Yes,Yes,No,31,Yes,DSL,No,Biannually,Wire (auto),80.55,2471.6,No
2249-YPRNG,Female,Yes,Yes,No,20,Yes,Fiber,Yes,Monthly,Wire (auto),105.85,2239.65,Yes
2250-IVBWA,Male,Yes,Yes,No,64,Yes,Fiber,No,Monthly,eCheck,81.05,5135.35,No
2251-PYLPB,Male,Yes,No,No,72,Yes,DSL,No,Biannually,Credit (auto),79.55,5810.9,No
2252-ISRNH,Male,Yes,Yes,No,9,Yes,Fiber,Yes,Annually,eCheck,90.35,767.9,No
2252-JHJGE,Male,No,No,No,61,Yes,Fiber,No,Annually,eCheck,104,6363.45,No
2252-NKNSI,Male,No,Yes,No,52,Yes,DSL,Yes,Biannually,Check,85.15,4461.85,No
2253-KPMNB,Female,Yes,Yes,No,69,No,DSL,No,Biannually,Wire (auto),46.25,3121.4,No
2254-DLXRI,Female,No,No,No,1,Yes,Fiber,Yes,Monthly,Check,79.15,79.15,No
2256-YLYLP,Male,Yes,Yes,No,68,Yes,DSL,Yes,Biannually,Wire (auto),72.95,4953.25,No
2257-BOVXD,Male,Yes,No,No,14,Yes,DSL,Yes,Monthly,Credit (auto),66.6,979.5,No
2259-OUUSZ,Male,No,No,No,7,No,DSL,Yes,Annually,Credit (auto),35.5,249.55,No
2260-USTRB,Female,No,No,Yes,2,Yes,Fiber,Yes,Monthly,Wire (auto),70.2,115.95,Yes
2262-SLNVK,Female,No,No,No,1,Yes,Fiber,No,Monthly,eCheck,70.1,70.1,No
2263-SFSQZ,Male,Yes,Yes,No,51,Yes,No,Yes,Biannually,Check,24.95,1222.25,No
2265-CYWIV,Female,Yes,No,Yes,4,Yes,Fiber,Yes,Monthly,eCheck,99.6,347.65,Yes
2266-FUBDZ,Male,Yes,Yes,No,15,Yes,No,No,Biannually,Check,19.35,278.85,No
2266-SJNAT,Female,Yes,No,No,72,Yes,Fiber,No,Annually,Credit (auto),109.15,7789.6,No
2267-FPIMA,Male,Yes,No,No,50,Yes,Fiber,Yes,Monthly,Credit (auto),94.4,4914.9,No
2267-WTPYD,Female,Yes,No,Yes,57,Yes,Fiber,No,Monthly,Credit (auto),94,5438.95,No
2270-CHBFN,Female,Yes,No,No,44,Yes,Fiber,Yes,Monthly,Credit (auto),95.1,4060.55,No
2272-JKMSI,Female,Yes,Yes,No,62,Yes,Fiber,Yes,Annually,eCheck,110.8,6840.95,No
2272-QAGFO,Female,No,No,Yes,14,Yes,Fiber,Yes,Monthly,eCheck,74.3,1096.25,Yes
2272-UOINI,Female,No,No,No,7,Yes,DSL,Yes,Monthly,eCheck,78.5,571.05,No
2272-WUSPA,Female,Yes,No,No,72,Yes,Fiber,Yes,Biannually,eCheck,110.75,7751.7,No
2273-QCKXA,Male,No,No,No,1,Yes,DSL,No,Monthly,Check,49.05,49.05,No
2274-XUATA,Male,Yes,No,Yes,72,No,DSL,Yes,Biannually,Wire (auto),63.1,4685.55,No
2275-RBYQS,Female,No,No,No,1,Yes,DSL,Yes,Monthly,Check,45.4,45.4,No
2276-YDAVZ,Female,No,No,No,3,Yes,Fiber,Yes,Monthly,Credit (auto),75.1,270.7,Yes
2277-AXSDC,Female,No,No,No,32,Yes,No,No,Annually,Wire (auto),19.75,624.15,No
2277-BKJKN,Female,Yes,No,Yes,71,Yes,Fiber,Yes,Biannually,eCheck,99.2,7213.75,No
2277-DJJDL,Male,Yes,No,Yes,60,Yes,Fiber,Yes,Monthly,eCheck,99,6017.9,No
2277-VWCNI,Female,No,No,Yes,4,Yes,DSL,No,Monthly,Check,48.75,179.85,No
2279-AXJJK,Male,Yes,No,No,52,Yes,Fiber,Yes,Monthly,Credit (auto),95.65,5088.4,No
2282-YGNOR,Female,No,No,No,29,Yes,DSL,No,Annually,Credit (auto),58,1734.5,No
2284-VFLKH,Male,Yes,No,No,49,Yes,Fiber,Yes,Annually,Credit (auto),99.25,4920.8,No
